Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Source Code,Source,Unit,Value,Flag,Flag Description,Note
"GLE","Emissions from Livestock","332","Haiti","72441","Livestock total (Emissions CH4)","02122","Sheep","2020","2020","3050","FAO TIER 1","kt","1.328","E","Estimated value",""
"GLE","Emissions from Livestock","340","Honduras","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","2020","2020","3050","FAO TIER 1","kt","36.8949","E","Estimated value",""
"GLE","Emissions from Livestock","340","Honduras","72441","Livestock total (Emissions CH4)","02122","Sheep","2020","2020","3050","FAO TIER 1","kt","0.0856","E","Estimated value",""
"GLE","Emissions from Livestock","348","Hungary","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","2020","2020","3050","FAO TIER 1","kt","27.2274","E","Estimated value",""
"GLE","Emissions from Livestock","348","Hungary","72441","Livestock total (Emissions CH4)","02122","Sheep","2020","2020","3050","FAO TIER 1","kt","7.7314","E","Estimated value",""
"GLE","Emissions from Livestock","352","Iceland","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","2020","2020","3050","FAO TIER 1","kt","3.5553","E","Estimated value",""
"GLE","Emissions from Livestock","352","Iceland","72441","Livestock total (Emissions CH4)","02122","Sheep","2020","2020","3050","FAO TIER 1","kt","3.2819","E","Estimated value",""
"GLE","Emissions from Livestock","356","India","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","2020","2020","3050","FAO TIER 1","kt","3627.8883","E","Estimated value",""
"GLE","Emissions from Livestock","356","India","72441","Livestock total (Emissions CH4)","02122","Sheep","2020","2020","3050","FAO TIER 1","kt","389.9597","E","Estimated value",""
"GLE","Emissions from Livestock","360","Indonesia","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","2020","2020","3050","FAO TIER 1","kt","54.1085","E","Estimated value",""
"GLE","Emissions from Livestock","360","Indonesia","72441","Livestock total (Emissions CH4)","02122","Sheep","2020","2020","3050","FAO TIER 1","kt","90.7996","E","Estimated value",""
"GLE","Emissions from Livestock","364","Iran (Islamic Republic of)","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","2020","2020","3050","FAO TIER 1","kt","128.43","E","Estimated value",""
"GLE","Emissions from Livestock","364","Iran (Islamic Republic of)","72441","Livestock total (Emissions CH4)","02122","Sheep","2020","2020","3050","FAO TIER 1","kt","239.9231","E","Estimated value",""
"GLE","Emissions from Livestock","368","Iraq","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","2020","2020","3050","FAO TIER 1","kt","19.8792","E","Estimated value",""
"GLE","Emissions from Livestock","368","Iraq","72441","Livestock total (Emissions CH4)","02122","Sheep","2020","2020","3050","FAO TIER 1","kt","34.6279","E","Estimated value",""
"GLE","Emissions from Livestock","372","Ireland","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","2020","2020","3050","FAO TIER 1","kt","200.9349","E","Estimated value",""
"GLE","Emissions from Livestock","372","Ireland","72441","Livestock total (Emissions CH4)","02122","Sheep","2020","2020","3050","FAO TIER 1","kt","31.7544","E","Estimated value",""
"GLE","Emissions from Livestock","376","Israel","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","2020","2020","3050","FAO TIER 1","kt","5.9078","E","Estimated value",""
"GLE","Emissions from Livestock","376","Israel","72441","Livestock total (Emissions CH4)","02122","Sheep","2020","2020","3050","FAO TIER 1","kt","2.575","E","Estimated value",""
"GLE","Emissions from Livestock","380","Italy","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","2020","2020","3050","FAO TIER 1","kt","266.6879","E","Estimated value",""
"GLE","Emissions from Livestock","380","Italy","72441","Livestock total (Emissions CH4)","02122","Sheep","2020","2020","3050","FAO TIER 1","kt","57.6098","E","Estimated value",""
"GLE","Emissions from Livestock","388","Jamaica","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","2020","2020","3050","FAO TIER 1","kt","0.4049","E","Estimated value",""
"GLE","Emissions from Livestock","388","Jamaica","72441","Livestock total (Emissions CH4)","02122","Sheep","2020","2020","3050","FAO TIER 1","kt","0.0068","E","Estimated value",""
"GLE","Emissions from Livestock","392","Japan","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","2020","2020","3050","FAO TIER 1","kt","65.3852","E","Estimated value",""
"GLE","Emissions from Livestock","392","Japan","72441","Livestock total (Emissions CH4)","02122","Sheep","2020","2020","3050","FAO TIER 1","kt","0.1215","E","Estimated value",""
"GLE","Emissions from Livestock","400","Jordan","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","2020","2020","3050","FAO TIER 1","kt","2.0786","E","Estimated value",""
"GLE","Emissions from Livestock","400","Jordan","72441","Livestock total (Emissions CH4)","02122","Sheep","2020","2020","3050","FAO TIER 1","kt","15.4618","E","Estimated value",""
"GLE","Emissions from Livestock","398","Kazakhstan","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","2020","2020","3050","FAO TIER 1","kt","195.5553","E","Estimated value",""
"GLE","Emissions from Livestock","398","Kazakhstan","72441","Livestock total (Emissions CH4)","02122","Sheep","2020","2020","3050","FAO TIER 1","kt","90.5229","E","Estimated value",""
"GLE","Emissions from Livestock","404","Kenya","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","2020","2020","3050","FAO TIER 1","kt","240.28","E","Estimated value",""
"GLE","Emissions from Livestock","404","Kenya","72441","Livestock total (Emissions CH4)","02122","Sheep","2020","2020","3050","FAO TIER 1","kt","130.5315","E","Estimated value",""
"GLE","Emissions from Livestock","414","Kuwait","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","2020","2020","3050","FAO TIER 1","kt","0.5321","E","Estimated value",""
"GLE","Emissions from Livestock","414","Kuwait","72441","Livestock total (Emissions CH4)","02122","Sheep","2020","2020","3050","FAO TIER 1","kt","3.7399","E","Estimated value",""
"GLE","Emissions from Livestock","417","Kyrgyzstan","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","2020","2020","3050","FAO TIER 1","kt","64.3158","E","Estimated value",""
"GLE","Emissions from Livestock","417","Kyrgyzstan","72441","Livestock total (Emissions CH4)","02122","Sheep","2020","2020","3050","FAO TIER 1","kt","28.091","E","Estimated value",""
"GLE","Emissions from Livestock","418","Lao People's Democratic Republic","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","2020","2020","3050","FAO TIER 1","kt","3.7702","E","Estimated value",""
"GLE","Emissions from Livestock","428","Latvia","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","2020","2020","3050","FAO TIER 1","kt","18.7735","E","Estimated value",""
"GLE","Emissions from Livestock","428","Latvia","72441","Livestock total (Emissions CH4)","02122","Sheep","2020","2020","3050","FAO TIER 1","kt","0.7526","E","Estimated value",""
"GLE","Emissions from Livestock","422","Lebanon","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","2020","2020","3050","FAO TIER 1","kt","2.469","E","Estimated value",""
"GLE","Emissions from Livestock","422","Lebanon","72441","Livestock total (Emissions CH4)","02122","Sheep","2020","2020","3050","FAO TIER 1","kt","2.2081","E","Estimated value",""
"GLE","Emissions from Livestock","426","Lesotho","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","2020","2020","3050","FAO TIER 1","kt","5.7967","E","Estimated value",""
"GLE","Emissions from Livestock","426","Lesotho","72441","Livestock total (Emissions CH4)","02122","Sheep","2020","2020","3050","FAO TIER 1","kt","3.196","E","Estimated value",""
"GLE","Emissions from Livestock","430","Liberia","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","2020","2020","3050","FAO TIER 1","kt","0.3151","E","Estimated value",""
"GLE","Emissions from Livestock","430","Liberia","72441","Livestock total (Emissions CH4)","02122","Sheep","2020","2020","3050","FAO TIER 1","kt","1.474","E","Estimated value",""
"GLE","Emissions from Livestock","434","Libya","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","2020","2020","3050","FAO TIER 1","kt","5.5669","E","Estimated value",""
"GLE","Emissions from Livestock","434","Libya","72441","Livestock total (Emissions CH4)","02122","Sheep","2020","2020","3050","FAO TIER 1","kt","37.8099","E","Estimated value",""
"GLE","Emissions from Livestock","440","Lithuania","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","2020","2020","3050","FAO TIER 1","kt","32.1402","E","Estimated value",""
"GLE","Emissions from Livestock","440","Lithuania","72441","Livestock total (Emissions CH4)","02122","Sheep","2020","2020","3050","FAO TIER 1","kt","1.1515","E","Estimated value",""
"GLE","Emissions from Livestock","442","Luxembourg","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","2020","2020","3050","FAO TIER 1","kt","7.4837","E","Estimated value",""
"GLE","Emissions from Livestock","442","Luxembourg","72441","Livestock total (Emissions CH4)","02122","Sheep","2020","2020","3050","FAO TIER 1","kt","0.078","E","Estimated value",""
"GLE","Emissions from Livestock","450","Madagascar","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","2020","2020","3050","FAO TIER 1","kt","75.9531","E","Estimated value",""
"GLE","Emissions from Livestock","450","Madagascar","72441","Livestock total (Emissions CH4)","02122","Sheep","2020","2020","3050","FAO TIER 1","kt","4.477","E","Estimated value",""
"GLE","Emissions from Livestock","454","Malawi","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","2020","2020","3050","FAO TIER 1","kt","5.3909","E","Estimated value",""
"GLE","Emissions from Livestock","454","Malawi","72441","Livestock total (Emissions CH4)","02122","Sheep","2020","2020","3050","FAO TIER 1","kt","1.8858","E","Estimated value",""
"GLE","Emissions from Livestock","458","Malaysia","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","2020","2020","3050","FAO TIER 1","kt","3.7434","E","Estimated value",""
"GLE","Emissions from Livestock","458","Malaysia","72441","Livestock total (Emissions CH4)","02122","Sheep","2020","2020","3050","FAO TIER 1","kt","0.6477","E","Estimated value",""
"GLE","Emissions from Livestock","466","Mali","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","2020","2020","3050","FAO TIER 1","kt","93.808","E","Estimated value",""
"GLE","Emissions from Livestock","466","Mali","72441","Livestock total (Emissions CH4)","02122","Sheep","2020","2020","3050","FAO TIER 1","kt","104.7419","E","Estimated value",""
"GLE","Emissions from Livestock","470","Malta","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","2020","2020","3050","FAO TIER 1","kt","0.9809","E","Estimated value",""
"GLE","Emissions from Livestock","470","Malta","72441","Livestock total (Emissions CH4)","02122","Sheep","2020","2020","3050","FAO TIER 1","kt","0.1089","E","Estimated value",""
"GLE","Emissions from Livestock","474","Martinique","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","2020","2020","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GLE","Emissions from Livestock","478","Mauritania","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","2020","2020","3050","FAO TIER 1","kt","19.736","E","Estimated value",""
"GLE","Emissions from Livestock","478","Mauritania","72441","Livestock total (Emissions CH4)","02122","Sheep","2020","2020","3050","FAO TIER 1","kt","56.0827","E","Estimated value",""
"GLE","Emissions from Livestock","480","Mauritius","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","2020","2020","3050","FAO TIER 1","kt","0.1441","E","Estimated value",""
"GLE","Emissions from Livestock","480","Mauritius","72441","Livestock total (Emissions CH4)","02122","Sheep","2020","2020","3050","FAO TIER 1","kt","0.0238","E","Estimated value",""
"GLE","Emissions from Livestock","484","Mexico","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","2020","2020","3050","FAO TIER 1","kt","190.2607","E","Estimated value",""
"GLE","Emissions from Livestock","484","Mexico","72441","Livestock total (Emissions CH4)","02122","Sheep","2020","2020","3050","FAO TIER 1","kt","44.9383","E","Estimated value",""
"GLE","Emissions from Livestock","583","Micronesia (Federated States of)","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","2020","2020","3050","FAO TIER 1","kt","0.4272","E","Estimated value",""
"GLE","Emissions from Livestock","496","Mongolia","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","2020","2020","3050","FAO TIER 1","kt","95.4879","E","Estimated value",""
"GLE","Emissions from Livestock","496","Mongolia","72441","Livestock total (Emissions CH4)","02122","Sheep","2020","2020","3050","FAO TIER 1","kt","153.2521","E","Estimated value",""
"GLE","Emissions from Livestock","499","Montenegro","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","2020","2020","3050","FAO TIER 1","kt","7.4759","E","Estimated value",""
"GLE","Emissions from Livestock","499","Montenegro","72441","Livestock total (Emissions CH4)","02122","Sheep","2020","2020","3050","FAO TIER 1","kt","1.4462","E","Estimated value",""
"GLE","Emissions from Livestock","504","Morocco","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","2020","2020","3050","FAO TIER 1","kt","78.4428","E","Estimated value",""
"GLE","Emissions from Livestock","504","Morocco","72441","Livestock total (Emissions CH4)","02122","Sheep","2020","2020","3050","FAO TIER 1","kt","113.7573","E","Estimated value",""
"GLE","Emissions from Livestock","508","Mozambique","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","2020","2020","3050","FAO TIER 1","kt","44.65","E","Estimated value",""
"GLE","Emissions from Livestock","508","Mozambique","72441","Livestock total (Emissions CH4)","02122","Sheep","2020","2020","3050","FAO TIER 1","kt","1.203","E","Estimated value",""
"GLE","Emissions from Livestock","104","Myanmar","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","2020","2020","3050","FAO TIER 1","kt","338.4129","E","Estimated value",""
"GLE","Emissions from Livestock","104","Myanmar","72441","Livestock total (Emissions CH4)","02122","Sheep","2020","2020","3050","FAO TIER 1","kt","2.2629","E","Estimated value",""
"GLE","Emissions from Livestock","516","Namibia","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","2020","2020","3050","FAO TIER 1","kt","11.7331","E","Estimated value",""
"GLE","Emissions from Livestock","516","Namibia","72441","Livestock total (Emissions CH4)","02122","Sheep","2020","2020","3050","FAO TIER 1","kt","7.9864","E","Estimated value",""
"GLE","Emissions from Livestock","524","Nepal","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","2020","2020","3050","FAO TIER 1","kt","73.4678","E","Estimated value",""
"GLE","Emissions from Livestock","524","Nepal","72441","Livestock total (Emissions CH4)","02122","Sheep","2020","2020","3050","FAO TIER 1","kt","4.111","E","Estimated value",""
"GLE","Emissions from Livestock","528","Netherlands (Kingdom of the)","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","2020","2020","3050","FAO TIER 1","kt","216.522","E","Estimated value",""
"GLE","Emissions from Livestock","528","Netherlands (Kingdom of the)","72441","Livestock total (Emissions CH4)","02122","Sheep","2020","2020","3050","FAO TIER 1","kt","5.8149","E","Estimated value",""
"GLE","Emissions from Livestock","540","New Caledonia","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","2020","2020","3050","FAO TIER 1","kt","0.0361","E","Estimated value",""
"GLE","Emissions from Livestock","540","New Caledonia","72441","Livestock total (Emissions CH4)","02122","Sheep","2020","2020","3050","FAO TIER 1","kt","0.0116","E","Estimated value",""
"GLE","Emissions from Livestock","554","New Zealand","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","2020","2020","3050","FAO TIER 1","kt","548.256","E","Estimated value",""
"GLE","Emissions from Livestock","554","New Zealand","72441","Livestock total (Emissions CH4)","02122","Sheep","2020","2020","3050","FAO TIER 1","kt","213.177","E","Estimated value",""
"GLE","Emissions from Livestock","558","Nicaragua","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","2020","2020","3050","FAO TIER 1","kt","76.111","E","Estimated value",""
"GLE","Emissions from Livestock","558","Nicaragua","72441","Livestock total (Emissions CH4)","02122","Sheep","2020","2020","3050","FAO TIER 1","kt","0.0344","E","Estimated value",""
"GLE","Emissions from Livestock","562","Niger","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","2020","2020","3050","FAO TIER 1","kt","113.7795","E","Estimated value",""
"GLE","Emissions from Livestock","562","Niger","72441","Livestock total (Emissions CH4)","02122","Sheep","2020","2020","3050","FAO TIER 1","kt","71.0043","E","Estimated value",""
"GLE","Emissions from Livestock","566","Nigeria","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","2020","2020","3050","FAO TIER 1","kt","104.7465","E","Estimated value",""
"GLE","Emissions from Livestock","566","Nigeria","72441","Livestock total (Emissions CH4)","02122","Sheep","2020","2020","3050","FAO TIER 1","kt","248.0695","E","Estimated value",""
"GLE","Emissions from Livestock","570","Niue","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","2020","2020","3050","FAO TIER 1","kt","0.0089","E","Estimated value",""
"GLE","Emissions from Livestock","807","North Macedonia","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","2020","2020","3050","FAO TIER 1","kt","15.3384","E","Estimated value",""
"GLE","Emissions from Livestock","807","North Macedonia","72441","Livestock total (Emissions CH4)","02122","Sheep","2020","2020","3050","FAO TIER 1","kt","5.1649","E","Estimated value",""
"GLE","Emissions from Livestock","578","Norway","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","2020","2020","3050","FAO TIER 1","kt","29.4645","E","Estimated value",""
"GLE","Emissions from Livestock","578","Norway","72441","Livestock total (Emissions CH4)","02122","Sheep","2020","2020","3050","FAO TIER 1","kt","18.8021","E","Estimated value",""
"GLE","Emissions from Livestock","512","Oman","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","2020","2020","3050","FAO TIER 1","kt","6.2663","E","Estimated value",""
"GLE","Emissions from Livestock","512","Oman","72441","Livestock total (Emissions CH4)","02122","Sheep","2020","2020","3050","FAO TIER 1","kt","3.2747","E","Estimated value",""
"GLE","Emissions from Livestock","586","Pakistan","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","2020","2020","3050","FAO TIER 1","kt","922.32","E","Estimated value",""
"GLE","Emissions from Livestock","586","Pakistan","72441","Livestock total (Emissions CH4)","02122","Sheep","2020","2020","3050","FAO TIER 1","kt","160.8088","E","Estimated value",""
"GLE","Emissions from Livestock","275","Palestine","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","2020","2020","3050","FAO TIER 1","kt","0.723","E","Estimated value",""
"GLE","Emissions from Livestock","275","Palestine","72441","Livestock total (Emissions CH4)","02122","Sheep","2020","2020","3050","FAO TIER 1","kt","3.9623","E","Estimated value",""
"GLE","Emissions from Livestock","591","Panama","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","2020","2020","3050","FAO TIER 1","kt","10.5746","E","Estimated value",""
"GLE","Emissions from Livestock","598","Papua New Guinea","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","2020","2020","3050","FAO TIER 1","kt","0.1946","E","Estimated value",""
"GLE","Emissions from Livestock","598","Papua New Guinea","72441","Livestock total (Emissions CH4)","02122","Sheep","2020","2020","3050","FAO TIER 1","kt","0.0377","E","Estimated value",""
"GLE","Emissions from Livestock","600","Paraguay","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","2020","2020","3050","FAO TIER 1","kt","15.6797","E","Estimated value",""
"GLE","Emissions from Livestock","600","Paraguay","72441","Livestock total (Emissions CH4)","02122","Sheep","2020","2020","3050","FAO TIER 1","kt","1.5811","E","Estimated value",""
"GLE","Emissions from Livestock","604","Peru","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","2020","2020","3050","FAO TIER 1","kt","66.1883","E","Estimated value",""
"GLE","Emissions from Livestock","604","Peru","72441","Livestock total (Emissions CH4)","02122","Sheep","2020","2020","3050","FAO TIER 1","kt","57.1524","E","Estimated value",""
"GLE","Emissions from Livestock","608","Philippines","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","2020","2020","3050","FAO TIER 1","kt","0.5238","E","Estimated value",""
"GLE","Emissions from Livestock","608","Philippines","72441","Livestock total (Emissions CH4)","02122","Sheep","2020","2020","3050","FAO TIER 1","kt","0.1557","E","Estimated value",""
"GLE","Emissions from Livestock","616","Poland","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","2020","2020","3050","FAO TIER 1","kt","233.827","E","Estimated value",""
"GLE","Emissions from Livestock","616","Poland","72441","Livestock total (Emissions CH4)","02122","Sheep","2020","2020","3050","FAO TIER 1","kt","2.2756","E","Estimated value",""
"GLE","Emissions from Livestock","620","Portugal","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","2020","2020","3050","FAO TIER 1","kt","35.2108","E","Estimated value",""
"GLE","Emissions from Livestock","620","Portugal","72441","Livestock total (Emissions CH4)","02122","Sheep","2020","2020","3050","FAO TIER 1","kt","19.0748","E","Estimated value",""
"GLE","Emissions from Livestock","630","Puerto Rico","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","2020","2020","3050","FAO TIER 1","kt","4.7591","E","Estimated value",""
"GLE","Emissions from Livestock","630","Puerto Rico","72441","Livestock total (Emissions CH4)","02122","Sheep","2020","2020","3050","FAO TIER 1","kt","0.0325","E","Estimated value",""
"GLE","Emissions from Livestock","634","Qatar","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","2020","2020","3050","FAO TIER 1","kt","0.2596","E","Estimated value",""
"GLE","Emissions from Livestock","634","Qatar","72441","Livestock total (Emissions CH4)","02122","Sheep","2020","2020","3050","FAO TIER 1","kt","5.3129","E","Estimated value",""
"GLE","Emissions from Livestock","410","Republic of Korea","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","2020","2020","3050","FAO TIER 1","kt","15.7832","E","Estimated value",""
"GLE","Emissions from Livestock","410","Republic of Korea","72441","Livestock total (Emissions CH4)","02122","Sheep","2020","2020","3050","FAO TIER 1","kt","0.0062","E","Estimated value",""
"GLE","Emissions from Livestock","498","Republic of Moldova","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","2020","2020","3050","FAO TIER 1","kt","11.3342","E","Estimated value",""
"GLE","Emissions from Livestock","498","Republic of Moldova","72441","Livestock total (Emissions CH4)","02122","Sheep","2020","2020","3050","FAO TIER 1","kt","5.5435","E","Estimated value",""
"GLE","Emissions from Livestock","638","Réunion","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","2020","2020","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GLE","Emissions from Livestock","642","Romania","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","2020","2020","3050","FAO TIER 1","kt","123.409","E","Estimated value",""
"GLE","Emissions from Livestock","642","Romania","72441","Livestock total (Emissions CH4)","02122","Sheep","2020","2020","3050","FAO TIER 1","kt","84.2055","E","Estimated value",""
"GLE","Emissions from Livestock","643","Russian Federation","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","2020","2020","3050","FAO TIER 1","kt","722.8763","E","Estimated value",""
"GLE","Emissions from Livestock","643","Russian Federation","72441","Livestock total (Emissions CH4)","02122","Sheep","2020","2020","3050","FAO TIER 1","kt","169.1641","E","Estimated value",""
"GLE","Emissions from Livestock","646","Rwanda","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","2020","2020","3050","FAO TIER 1","kt","18.3049","E","Estimated value",""
"GLE","Emissions from Livestock","646","Rwanda","72441","Livestock total (Emissions CH4)","02122","Sheep","2020","2020","3050","FAO TIER 1","kt","2.1649","E","Estimated value",""
"GLE","Emissions from Livestock","659","Saint Kitts and Nevis","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","2020","2020","3050","FAO TIER 1","kt","0.0425","E","Estimated value",""
"GLE","Emissions from Livestock","659","Saint Kitts and Nevis","72441","Livestock total (Emissions CH4)","02122","Sheep","2020","2020","3050","FAO TIER 1","kt","0.0432","E","Estimated value",""
"GLE","Emissions from Livestock","662","Saint Lucia","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","2020","2020","3050","FAO TIER 1","kt","0.0549","E","Estimated value",""
"GLE","Emissions from Livestock","662","Saint Lucia","72441","Livestock total (Emissions CH4)","02122","Sheep","2020","2020","3050","FAO TIER 1","kt","0.0485","E","Estimated value",""
"GLE","Emissions from Livestock","670","Saint Vincent and the Grenadines","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","2020","2020","3050","FAO TIER 1","kt","0.0487","E","Estimated value",""
"GLE","Emissions from Livestock","670","Saint Vincent and the Grenadines","72441","Livestock total (Emissions CH4)","02122","Sheep","2020","2020","3050","FAO TIER 1","kt","0.0413","E","Estimated value",""
"GLE","Emissions from Livestock","882","Samoa","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","2020","2020","3050","FAO TIER 1","kt","0.216","E","Estimated value",""
"GLE","Emissions from Livestock","678","Sao Tome and Principe","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","2020","2020","3050","FAO TIER 1","kt","0.0193","E","Estimated value",""
"GLE","Emissions from Livestock","678","Sao Tome and Principe","72441","Livestock total (Emissions CH4)","02122","Sheep","2020","2020","3050","FAO TIER 1","kt","0.0169","E","Estimated value",""
"GLE","Emissions from Livestock","682","Saudi Arabia","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","2020","2020","3050","FAO TIER 1","kt","10.778","E","Estimated value",""
"GLE","Emissions from Livestock","682","Saudi Arabia","72441","Livestock total (Emissions CH4)","02122","Sheep","2020","2020","3050","FAO TIER 1","kt","48.5824","E","Estimated value",""
"GLE","Emissions from Livestock","686","Senegal","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","2020","2020","3050","FAO TIER 1","kt","38.2267","E","Estimated value",""
"GLE","Emissions from Livestock","686","Senegal","72441","Livestock total (Emissions CH4)","02122","Sheep","2020","2020","3050","FAO TIER 1","kt","40.0398","E","Estimated value",""
"GLE","Emissions from Livestock","688","Serbia","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","2020","2020","3050","FAO TIER 1","kt","58.3744","E","Estimated value",""
"GLE","Emissions from Livestock","688","Serbia","72441","Livestock total (Emissions CH4)","02122","Sheep","2020","2020","3050","FAO TIER 1","kt","13.797","E","Estimated value",""
"GLE","Emissions from Livestock","690","Seychelles","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","2020","2020","3050","FAO TIER 1","kt","0.0077","E","Estimated value",""
"GLE","Emissions from Livestock","694","Sierra Leone","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","2020","2020","3050","FAO TIER 1","kt","5.2201","E","Estimated value",""
"GLE","Emissions from Livestock","694","Sierra Leone","72441","Livestock total (Emissions CH4)","02122","Sheep","2020","2020","3050","FAO TIER 1","kt","5.0617","E","Estimated value",""
"GLE","Emissions from Livestock","702","Singapore","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","2020","2020","3050","FAO TIER 1","kt","0.0016","E","Estimated value",""
"GLE","Emissions from Livestock","703","Slovakia","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","2020","2020","3050","FAO TIER 1","kt","13.4255","E","Estimated value",""
"GLE","Emissions from Livestock","703","Slovakia","72441","Livestock total (Emissions CH4)","02122","Sheep","2020","2020","3050","FAO TIER 1","kt","2.4099","E","Estimated value",""
"GLE","Emissions from Livestock","705","Slovenia","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","2020","2020","3050","FAO TIER 1","kt","13.691","E","Estimated value",""
"GLE","Emissions from Livestock","705","Slovenia","72441","Livestock total (Emissions CH4)","02122","Sheep","2020","2020","3050","FAO TIER 1","kt","0.9315","E","Estimated value",""
"GLE","Emissions from Livestock","090","Solomon Islands","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","2020","2020","3050","FAO TIER 1","kt","0.2735","E","Estimated value",""
"GLE","Emissions from Livestock","706","Somalia","72441","Livestock total (Emissions CH4)","F0960","Cattle, dairy","2020","2020","3050","FAO TIER 1","kt","55.7386","E","Estimated value",""
